LON,LAT,EDO,CLAVE,ESTACION,nov-18
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",7.75
-104.7,24,DGO,CAGDR,"Campo Agrícola, Dgo.",13.1
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",16
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",12
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",2.02
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",5.01
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",21
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",11.4
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",17.01
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",5.21
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",2.51
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",0.01
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",15.5
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",4.2
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",1.82
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",30.55
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",4.6
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",4.52
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",0.02
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",13
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",7.2
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",13.39
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",0.01
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",11
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",4.51
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",4.81
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",24.5
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",4
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",8
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",22
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",0
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",1.52
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",10.5
-105.353333,23.691111,DGO,SLTDR,"El Salto, Dgo.",41.5
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",0.31
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",7.51
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",2.11
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",0.02
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",0.01
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",1.51
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",7.11
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",3
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",3
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",86.1
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",51.5
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",23.5
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",3
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",5.4
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",11
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",105.5
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",88
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",53
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",9.3
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",40
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",38.8
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",37.2
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",12.5
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",51.4
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",34
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",10.2
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",101.7
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",22.8
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",23.1
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",15.85
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",31.6
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",63
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",39
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",87
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",92.5
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",23.1
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",228
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",75.1
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",19.3
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",14
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",42.1
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",53
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",0
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",47.6
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",92.5
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",116.5
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",4.5
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",146
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",58.6
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",68.7
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",47.1
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",18
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",35.2
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",62.7
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",25
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",34.2
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",123.6
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",113.2
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",53.5
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",66.04
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",38.7
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",39.02
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",34.7
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",60.52
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",68.54
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",42.6
-100.816667,20.536389,GTO,clygj,"Celaya, Gto.",87.73
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",47
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",59.51
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",26.48
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",40.2
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",40.8
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",52.92
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",53.3
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",34.51
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",40.6
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",51.03
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",41.51
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",48.64
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",49.01
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",18.01
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",50.2
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",64.5
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",54.01
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",56.83
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",52.41
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",62.5
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",47
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",47
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",80
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",49.7
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",17.9
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",48
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",43.01
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",62
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",50.74
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",60.2
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",49.1
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",76.6
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",81.74
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",48.04
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",65.3
-100.751944,20.8975,GTO,smagj,"San Miguel de Allende, Gto.",64.72
-100.745833,20.577778,GTO,smogj,"San Miguel Octopan, Gto.",30.8
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",55.22
-100.7525,20.284722,GTO,targj,"Tarimoro, Gto.",47.04
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",78.61
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",95
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",37.54
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",55.5
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",90
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",42.5
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",156.03
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",36.25
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",20.5
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",48
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",35.53
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",69.73
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",51.6
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",73.56
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",26.05
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",29.53
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",23.04
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",71.1
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",41.31
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",0
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",56
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",10
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",41.3
-103.591111,20.424444,JAL,ACTJL,"Acatlán, Jal.",0.02
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",47.51
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",73.32
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",47.01
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",54
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",31
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",28.2
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",93.2
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",135.89
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",47.49
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",322.5
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",84
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",33.5
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",4.4
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",132.01
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",74.86
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",64.81
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",9
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",175.31
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",3.5
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",28.8
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",32.82
-102.766667,20.298056,JAL,FTEJL,"El Fuerte, Jal.",9
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",32.72
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",38.41
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",46.5
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",22.51
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",59.11
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",51.8
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",28.4
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",46.9
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",56.8
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",54
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",66.3
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",197.4
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",53.5
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",5.3
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",37.12
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",40.2
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",46.51
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",52.82
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",70.2
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",4.22
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",4.5
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",44.9
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",30.5
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",121.6
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",25.2
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",33.53
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",16.4
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",38.01
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",37.45
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",92
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",75.01
-102.941667,19.939722,JAL,VCVJL,"Vicente C. Villaseñor, Jal.",116
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",42.33
-103.366667,20.716667,JAL,ZPPJL,"Zapopan, Jal.",2
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",59.1
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",61.72
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",24.46
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",156.61
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",52.82
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",35.81
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",70.35
-99.4675,18.795833,MEX,CHDMX,"Colonia Hidalgo, Méx.",20.33
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",85.7
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",35.2
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",43.8
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",43.5
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",48.06
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",60.71
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",48.01
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",42.4
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",39.1
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",46.04
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",53.41
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",114
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",75.2
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",79.81
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",11.06
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",114.81
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",64.53
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",44.45
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",61.21
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",42.01
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",54.6
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",92
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",62.04
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",56.63
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",33.51
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",43.8
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",30.54
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",32.04
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",30.8
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",37.42
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",34.71
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",35.41
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",115
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",113.4
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",73.02
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",68.52
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",91
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",51.8
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",33.11
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",35.31
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",44.9
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",108.82
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",54.01
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",37
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",37.42
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",102.21
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",45.11
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",30.6
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",50.03
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",55
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",42.01
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",13.46
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",16.46
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",94.31
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",41.3
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",73.5
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",62.4
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",38.6
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",54
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",4.5
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",46.82
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",46.01
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",53.01
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",36.11
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",83.21
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",35.84
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",49.6
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",49.5
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",61.9
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",111.3
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",63.5
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",45
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",10.9
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",374.5
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",42.13
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",48.6
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",52.5
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",36.4
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",61.83
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",222
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",105.71
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",83.8
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",62.7
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",54.85
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",59.01
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",53.2
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",4.5
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",45.53
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",38.32
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",50.11
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",32.4
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",65.8
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",58
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",75
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",38.01
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",41.6
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",38.81
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",253.2
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",52.12
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",50
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",51.21
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",54.01
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",98
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",0
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",64.3
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",45.1
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",44.71
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",42.71
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",65.1
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",27
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",19.6
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",41.5
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",69.52
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",137.41
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",15.7
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",66.21
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",27.02
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",42.3
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",20.6
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",39.01
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",56.8
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",33.55
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",16.2
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",45.5
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",51
