LON,LAT,EDO,CLAVE,ESTACION,sep-16
-99.163889,19.468889,DF,PSNDF,"Planta de bombeo Nueva Santa María, Cd. de Méx.",115.7
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro Mártir, Cd. de Méx.",120
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de Méx.",146.4
-99.126111,19.285833,DF,PVCDF,"Planta de bombeo Villa Coapa, Cd. de Méx.",188
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",137.2
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",102.8
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",131.8
-99,19.166667,DF,SANDF,"Santa Ana, Cd. de Méx.",102.3
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",279.4
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",139.7
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de Méx.",95.8
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",67
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",87.8
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",101.9
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",209.3
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",149.9
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",76.97
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",112.5
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",104.5
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",54.7
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",159.4
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",219.3
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",97.1
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",259.7
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",63.1
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",5
-104.7,24,DGO,CAGDR,"Campo Agrícola, Dgo.",72.1
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",152.1
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",76.9
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",25.92
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",53.1
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",124.1
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",175.6
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",108.3
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",45
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",109
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",83.9
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",137.1
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",17.4
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",37.7
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",73.95
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",21.2
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",44.5
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",24.5
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",172.3
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",185
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",59.51
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",81.5
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",47.82
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",57.4
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",101.6
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",124
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",57.5
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",94.2
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",122.7
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",109.52
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",72.01
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",17.81
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",48.9
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",79.54
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",62.01
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",105.21
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",28.73
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",19.3
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",213.73
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",99.6
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",147.7
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",383.1
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",223.8
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",116
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",35
-100.668611,18.357778,GRO,ALTAMIRANOCFE,"Ciudad Altamirano, Gro. CFE*",9.6
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",111.3
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",178.4
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",352.3
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",327.1
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",116.8
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",211.5
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",259.4
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",227.8
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",171
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",144.1
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",398.5
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",359.5
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",214.5
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",372.3
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",210.3
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",272.6
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",213.53
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",133.6
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",168.1
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",45
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",355.9
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",384.5
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",268.7
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",187.5
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",501.5
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",188.8
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",226.5
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",461.8
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",117.4
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",274
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",238.39
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",375.3
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",384.5
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",78.7
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",287.5
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",173
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",202
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",343.5
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",409.9
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",329.2
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",102
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",300.2
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",232
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",244.1
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",141
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",84.7
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",387.6
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",48.21
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",91.05
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",48.7
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",33.53
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",39.31
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",41.5
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",74.84
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",73.93
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",69.3
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",41
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",94.4
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",34.98
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",36.7
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",55.2
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",89.32
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",64.2
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",63.54
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",54.55
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",71.02
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",48.1
-101.545,20.85,GTO,ELHUARICHO,"El Huaricho, Gto. INIFAP*",104.8
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",41.91
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",38.5
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",15
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",93.91
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",79.51
-100.825833,20.588333,GTO,INIFAPGJ,"INIFAP, Gto. INIFAP*",39
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",34.7
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",38.82
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",19.3
-101.781667,20.303889,GTO,LAGAVILANA,"La Gavilana, Gto. INIFAP*",27.8
-101.353889,20.437222,GTO,LASESTACAS,"Las Estacas, Gto. INIFAP*",86
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",82.52
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",47.3
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",15
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",46
-100.600278,20.433611,GTO,LOSTECOLOTES,"Los Tecolotes, Gto. INIFAP*",61.4
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",55.61
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",46.1
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",40
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",58.63
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",42.31
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",120.63
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",52.9
-100.789167,20.723333,GTO,PURISIMADECHAMA,"Purísima de Chamacuero, Gto. INIFAP*",24
-101.923611,20.386667,GTO,SANTAANA,"Santa Ana, Gto. INIFAP*",50.6
-101.246111,20.213056,GTO,SANVICENTEINIFA,"San Vicente, Gto. INIFAP*",29.4
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",36.9
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",140.6
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",82.2
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",76.93
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",94.06
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",57.52
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",56.8
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",45.4
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",63.52
-100.7525,20.284722,GTO,TARGJ,"Tarimoro, Gto.",128
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",60.8
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",16.5
-101.121667,20.398056,GTO,VILLADIEGO,"Villadiego, Gto. INIFAP*",41.2
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",51.44
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",102.5
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",317.5
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",187.2
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",50
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",224.1
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",66.5
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",60.2
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",148
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",78.5
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",263.7
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",133.7
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",158.3
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",30
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",70.5
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",26
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",135.4
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",282.9
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",44
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",324.6
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",33.4
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",71.81
-103.591111,20.424444,JAL,ACTJL,"Acatlán, Jal.",138
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",73.61
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",183.51
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",82.3
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",118.54
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",83
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",77.22
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",124.2
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",126.4
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",100.06
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",349.53
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",59.4
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",48.9
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",292.02
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",164.3
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",107.53
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",88.02
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",327.3
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",79.11
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",149.41
-102.705,21.037222,JAL,ESLJL,"El Salto, Jal.",94.21
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",181.93
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",142.2
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",175.4
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",156.11
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",154.5
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",113.05
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",122.3
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",70.4
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",124.5
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",149
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",246.01
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",33.22
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",68.2
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",147.1
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",297
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",65.61
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",50.1
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",210.91
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",6.8
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",113.01
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",165.61
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",86.4
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",82.2
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",0
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",82.2
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",47
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",137.8
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",155.61
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",54.53
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",92.2
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",29.03
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",224.81
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",108.7
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",194.1
-102.941667,19.939722,JAL,VCVJL,"Vicente C. Villaseñor, Jal.",198
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",145.3
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",248.2
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",110.8
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",138
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",38.1
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",110.92
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",115.41
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",153.6
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",176.12
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",123.2
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",65.4
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",85.3
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",111.2
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",139.03
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",146.1
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",141.02
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",76.5
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",74.9
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",170.01
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",114.83
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",193.8
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",101.8
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",136.3
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",64.3
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",166.4
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",113.6
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",57.7
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",87.5
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",43.5
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",356.01
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",118.04
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",92.1
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",136.6
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",91.8
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",145.04
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",108.06
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",54.6
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",123.6
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",66.93
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",93.1
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",93
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",133.7
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",98.9
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",153.5
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",141.03
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",94
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",72.8
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",121
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",130.84
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",223.41
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",126.21
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",120
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",84.9
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",272.7
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",130.6
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",66.5
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",117.3
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",74
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",115.9
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",136.6
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",189.9
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",134
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",170.22
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",214.31
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",157
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",129.2
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",207.3
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",22.01
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",98.01
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",98.03
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",178.51
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",110.85
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",87.21
-102.586389,20.253889,MICH,CUUMC,"Cumuato, Mich.",122
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",144
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",81.13
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",148.3
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",68.7
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",135.8
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",0
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",112.81
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",125.55
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",102.93
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",128.6
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",128.61
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",173.21
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",60.45
