LON,LAT,EDO,CLAVE,ESTACION,may-14
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",0
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",0
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",8
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",17.9
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",16.1
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",0.01
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",35.04
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",0
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",5
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",0
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",0
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",26.01
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",61.81
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",0.5
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",0.41
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",0.1
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",0.02
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",254
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",123.7
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",105.8
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",56
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",31.2
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",184.5
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",294.2
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",185
-100.658333,18.350556,GRO,CA2GR,"Ciudad Altamirano, Gro. SMN*",91.3
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",91.3
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",134.7
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",200.1
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",13.5
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",105.4
-99.661944,18.245278,GRO,COCGR,"Cocula, Gro.",175.2
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",61
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",150
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",109.21
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",178.1
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",108.6
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",110.78
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",166.6
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",15
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",25.5
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",252.5
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",128.9
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",117.8
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",189.5
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",121.5
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",164.5
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",112.5
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",173.1
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",103
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",285.69
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",131.7
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",228.2
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",136.9
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",127.5
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",129.4
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",233.1
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",0
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",238.1
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",268.4
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",117.02
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",82.2
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",139.8
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",133.3
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",116
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",28.3
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",64.63
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",94
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",61.5
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",50.52
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",68.71
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",68
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",72.2
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",93.97
-100.816667,20.833333,GTO,BEGGJ,"La Begoña hidrométrica, Gto.",111.7
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",58.8
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",61.21
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",69
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",94.4
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",96.4
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",122.5
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",54.8
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",53.9
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",101.5
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",61.2
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",56.02
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",67.51
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",78.1
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",118.7
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",113.74
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",77.01
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",86.61
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",113
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",57.01
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",128.32
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",163.7
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",51.52
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",81.3
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",95
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",53.5
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",20.5
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",111.4
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",121
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",62
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",58.2
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",63.62
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",96.1
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",62.5
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",47.2
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",50.1
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",70.81
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",90.7
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",80.6
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",59.7
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",81
-100.7525,20.284722,GTO,TARGJ,"Tarimoro, Gto.",134.5
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",78.4
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",62.51
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",66
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",53.2
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",209
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",119.8
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",105
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",316.5
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",80
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",21.8
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",43.5
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",28.8
-98.131944,20.174722,HGO,LREHD,"Los Reyes, Hgo.",66.2
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",58
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",239.9
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",83.9
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",64.51
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",39
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",127.5
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",17.01
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",56.12
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",247.5
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",86.5
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",125
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",28.6
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",26.1
-103.591111,20.424444,JAL,ACTJL,"Acatlán, Jal.",14.5
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",31
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",41.8
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",56
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",43.7
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",16.6
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",49.4
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",88
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",6.1
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",49.5
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",16.1
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",15.1
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",29.4
-103.267778,22.107222,JAL,COLOTLANob,"Observatorio de Colotlán, Jal. SMN*",18.6
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",23.1
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",75.8
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",18.5
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",185.2
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",47.5
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",67.6
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",53.2
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",36.31
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",46.5
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",38.7
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",47.81
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",32.4
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",50
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",87.4
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",37.6
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",73.4
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",0.2
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",84.6
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",124
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",70.3
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",35.2
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",41.3
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",35.1
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",85.7
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",46.2
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",73.2
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",13
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",73.2
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",39
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",111.2
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",46.8
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",52.5
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",47.1
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",13.5
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",45
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",66.1
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",84
-102.433056,20.7425,JAL,TULJL,"El Tule, Jal.",92
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",52.2
-102.941667,19.939722,JAL,VCVJL,"Vicente C. Villaseñor, Jal.",139
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",34.5
-103.366667,20.716667,JAL,ZPPJL,"Zapopan, Jal.",17.1
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",102.5
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",192.6
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",75
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",81.6
-99.866667,19.783333,MEX,ATLMX,"Atlacomulco, Méx. SMN*",90.16
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",89.33
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",97.62
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",0
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",83.16
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",124.5
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",83.3
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",132.8
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",97
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",74.84
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",182.2
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",82.02
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",139.3
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",58.2
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",106.05
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",115.71
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",187.6
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",54.8
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",60.13
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",191.6
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",146.5
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",217.19
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",15.5
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",18.3
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",37
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",0
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",197
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",67.01
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",151.41
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",72
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",91
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",89.04
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",89.09
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",0.25
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",121.4
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",126.23
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",119.9
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",144
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",79.9
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",77.7
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",88
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",219.03
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",85.5
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",49.2
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",145.61
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",240.25
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",98.8
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",61
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",75.3
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",123.42
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",162.7
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",90.3
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",84.51
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",30.8
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",143.29
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",50.2
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",133.3
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",214
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",78.01
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",37
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",66.5
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",75.91
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",26.1
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",136
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",15.2
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",90.2
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",90.32
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",128
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",105.2
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",108.7
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",56.4
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",92.2
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",80.5
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",58.51
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",84.7
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",46
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",9.4
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",25.5
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",56.9
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",238.2
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",116
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",104.9
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",213
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",82.8
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",78.51
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",60.9
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",89.2
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",63.8
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",37.3
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",200
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",47.8
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",159
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",57
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",46.6
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",74
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",54.9
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",188.4
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",45.2
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",49.8
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",92.3
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",38.61
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",104.01
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",135.2
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",199.62
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",100.97
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",148.2
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",30
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",150.32
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",141.31
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",111.53
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",95.5
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",102.2
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",155.5
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",101.16
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",157.6
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",121.15
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",170.2
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",123.47
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",106.2
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",110.1
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",179.11
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",152.2
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",130.73
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",150.31
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",160.01
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",196.84
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",127.43
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",164.21
-99.429167,18.8675,MOR,PAPMR,"Palpan, Mor.",100.4
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",134.01
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",137.7
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",76.4
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",113.1
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",82.5
-99.078889,18.950833,MOR,TEPOZTLAN,"Tepoztlán, Mor. SMN*",141.54
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",165
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",117.7
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",144.34
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",126.33
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",117
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",222.9
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",253.4
-99.233333,18.983333,MOR,UAEMR,"Escuela de Biología Uaem, Mor.",107.7
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",94.21
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",123.31
-98.866111,18.881944,MOR,YECMR,"Yecapixtla, Mor.",118.54
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",97.2
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",0.41
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",6.71
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",0.52
