LON,LAT,EDO,CLAVE,ESTACION,nov-16
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro Mártir, Cd. de Méx.",5.5
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de Méx.",16.6
-99.126111,19.285833,DF,PVCDF,"Planta de bombeo Villa Coapa, Cd. de Méx.",79.7
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",65.7
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",59.7
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",51.6
-99,19.166667,DF,SANDF,"Santa Ana, Cd. de Méx.",0
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",99
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",42.1
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de Méx.",37
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",48.2
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",44.4
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",40.5
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",82.1
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",0
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",50.3
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",62.5
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",106
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",41.8
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",60
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",79.6
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",55
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",21.6
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",7.8
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",2.25
-104.7,24,DGO,CAGDR,"Campo Agrícola, Dgo.",12.2
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",6.9
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",55.9
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",2.24
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",30.51
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",8.8
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",6.8
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",19.7
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",4.2
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",10.02
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",5.01
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",16.1
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",8.4
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",19.5
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",10.89
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",1.4
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",3
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",5
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",7.1
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",21.3
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",24.2
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",1.5
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",0
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",6.03
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",4
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",10.7
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",5.7
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",11.5
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",40.7
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",39
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",8
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",7.5
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",12.7
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",12.9
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",0
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",4.01
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",6.7
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",14.9
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",11.7
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",0.1
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",16.6
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",40
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",24.4
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",48.6
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",24.35
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",2
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",27.4
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",134.4
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",12.8
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",32
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",17
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",17
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",22.1
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",31.2
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",4.5
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",12
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",0
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",40
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",14.9
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",63.1
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",13.3
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",7.82
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",37.9
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",9.7
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",2
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",20.2
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",100
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",13.3
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",4.2
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",45.5
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",29.3
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",50.5
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",53
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",26.3
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",22
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",37.02
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",21.7
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",100
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",5.4
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",77
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",16.2
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",43
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",34
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",37.3
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",9.1
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",40.8
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",8.4
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",23
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",11.5
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",40.5
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",23.3
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",188.9
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",28.33
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",30.04
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",7.2
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",22.03
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",39.51
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",6.02
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",73.09
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",15.93
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",21.61
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",25
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",16.5
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",19.93
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",48.6
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",14.1
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",53.02
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",16.52
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",13.01
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",22.03
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",7.53
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",25.21
-101.545,20.85,GTO,ELHUARICHO,"El Huaricho, Gto. INIFAP*",38.6
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",21.63
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",28.68
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",7.02
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",7.54
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",77.52
-100.825833,20.588333,GTO,INIFAPGJ,"INIFAP, Gto. INIFAP*",18.4
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",18.21
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",36.31
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",33.4
-101.781667,20.303889,GTO,LAGAVILANA,"La Gavilana, Gto. INIFAP*",21
-101.353889,20.437222,GTO,LASESTACAS,"Las Estacas, Gto. INIFAP*",7.4
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",11.51
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",28.22
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",31
-100.600278,20.433611,GTO,LOSTECOLOTES,"Los Tecolotes, Gto. INIFAP*",27.2
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",10.2
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",33
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",26
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",5.44
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",16.82
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",47.63
-100.789167,20.723333,GTO,PURISIMADECHAMA,"Purísima de Chamacuero, Gto. INIFAP*",40.2
-101.923611,20.386667,GTO,SANTAANA,"Santa Ana, Gto. INIFAP*",30.8
-101.246111,20.213056,GTO,SANVICENTEINIFA,"San Vicente, Gto. INIFAP*",18.2
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",58.7
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",58
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",9.9
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",11.05
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",30.03
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",18.33
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",23.71
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",16.62
-100.7525,20.284722,GTO,TARGJ,"Tarimoro, Gto.",27.01
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",31.52
-101.121667,20.398056,GTO,VILLADIEGO,"Villadiego, Gto. INIFAP*",7
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",48.31
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",41.7
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",146.8
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",102.4
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",42
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",179
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",22
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",31
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",60
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",34
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",262.6
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",30.9
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",68.8
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",39
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",33
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",39
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",65.9
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",187.11
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",11.5
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",205.6
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",0
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",18.03
-103.591111,20.424444,JAL,ACTJL,"Acatlán, Jal.",11
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",24.5
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",23.4
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",41.5
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",10.7
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",34.01
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",33.6
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",30.5
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",31.52
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",24.5
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",46.9
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",7
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",0.2
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",41.7
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",7.02
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",11.8
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",42.5
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",20.61
-102.705,21.037222,JAL,ESLJL,"El Salto, Jal.",27.8
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",34.53
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",47
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",35.4
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",58.01
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",33.5
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",38.52
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",23.31
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",25.8
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",24.9
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",13.4
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",34.3
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",16.8
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",24.2
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",5.8
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",185.4
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",16.41
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",28.9
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",34.61
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",3
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",38.5
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",4.71
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",23.4
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",19
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",0
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",19.01
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",38.41
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",97.6
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",16
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",22.02
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",33.8
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",19
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",26.72
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",63
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",33
-102.941667,19.939722,JAL,VCVJL,"Vicente C. Villaseñor, Jal.",95
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",18
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",120.8
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",44.6
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",50.2
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",12.4
-99.866667,19.783333,MEX,ATLMX,"Atlacomulco, Méx. SMN*",54.36
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",66.3
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",61.51
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",0
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",90.22
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",85.5
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",28.1
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",47.2
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",38
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",91.2
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",37.2
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",46.51
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",47.6
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",29.8
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",41.24
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",21.12
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",74.2
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",51.7
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",80
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",25.5
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",65.03
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",45.5
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",44.8
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",31.5
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",14.7
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",92
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",23.01
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",60.12
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",32.7
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",47.2
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",37.36
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",44.12
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",39.4
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",70.6
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",59.97
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",32.8
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",60
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",37.1
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",38
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",48.01
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",34.04
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",67.5
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",34.3
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",40.3
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",50.51
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",61.92
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",26.12
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",73.8
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",70.6
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",105.2
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",73
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",36.3
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",32.5
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",33
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",33.51
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",64.7
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",1
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",74.8
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",35.91
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",30.2
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",9.5
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",27
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",4
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",46.54
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",6.21
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",48.53
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",4
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",42.22
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",30.74
-102.586389,20.253889,MICH,CUUMC,"Cumuato, Mich.",25
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",39.8
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",34.81
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",49.71
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",12.5
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",67
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",47.91
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",32.53
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",39.54
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",1.51
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",1
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",0
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",28.11
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",22.62
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",40.2
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",33.23
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",48.5
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",56.9
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",2.6
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",15.5
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",16.43
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",33.51
