LON,LAT,EDO,CLAVE,ESTACION,ene-13
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",0.1
-99.661944,18.245278,GRO,COCGR,"Cocula, Gro.",0.1
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",0.01
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",0.01
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",1.5
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",0
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",0.2
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",0.25
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",0
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",4
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",10
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",0
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",3.1
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",2.4
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",3.5
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",1.51
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",1
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",0.2
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",2.6
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",0.01
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",0
-101.750278,18.273611,GRO,SANANTONIOCFE,"San Antonio, Gro. CFE*",0
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",0
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",9.5
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",0.3
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",0
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",8.81
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",0
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",6.94
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",0.01
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",0
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",0.01
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",1
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",1
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",30.2
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",3.7
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",3.05
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",5.5
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",0.04
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",4.7
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",0
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",6.5
-100.816667,20.833333,GTO,BEGGJ,"La Begoña hidrométrica, Gto.",13.8
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",20.91
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",10.01
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",9
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",11.5
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",6.4
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",10.72
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",8.44
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",33.21
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",6.03
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",4.04
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",10.02
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",7.2
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",26.11
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",6
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",15.74
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",13.72
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",6.5
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",13.21
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",9.11
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",8.01
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",16.71
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",7
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",4
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",18.5
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",9
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",24
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",14.31
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",19.01
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",12.62
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",7
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",17
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",6.9
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",6.22
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",2.55
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",1.12
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",5
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",13.23
-100.7525,20.284722,GTO,TARGJ,"Tarimoro, Gto.",0.54
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",8.71
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",33.54
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",8.13
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",1
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",10.24
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",3.1
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",63
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",2.25
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",0.8
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",0.01
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",0
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",38.11
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",4.2
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",7.06
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",1
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",1
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",0
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",7.7
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",32.61
-98.357222,20.084167,HGO,TULANCINGOob,"Observatorio de Tulancingo, Hgo. SMN*",7.61
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",7.2
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",8.51
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",20.8
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",72.71
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",46.1
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",56
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",27.9
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",5.79
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",28.19
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",8
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",75.5
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",5
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",7.6
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",86
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",30.1
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",51.9
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",30
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",68.8
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",45.61
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",33.1
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",51.1
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",55
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",14
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",16.7
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",9.4
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",0
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",37.1
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",3
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",25.6
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",27.5
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",0
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",0
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",14
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",80.7
-102.815278,20.718889,JAL,REDJL,"La Red, Jal.",30.21
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",17.8
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",14.3
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",0.1
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",14.3
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",36.7
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",11.6
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",30.6
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",84.1
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",31
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",44.2
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",114
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",6
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",3.2
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",56.1
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",5
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",4.4
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",0
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",1
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",3.5
-99.52,19.566389,MEX,CCAMX,"Cerro Catedral, Méx. SMN*",15.25
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",4.8
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",3.71
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",5.9
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",0
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",2.8
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",20.4
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",4.22
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",0
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",8
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",7
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",0
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",4.01
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",4.3
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",1.7
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",5
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",1.7
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",0
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",11
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",0
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",3.01
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",1
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",4.8
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",17.2
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",5.51
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",13
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",21.59
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",1.4
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",0
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",0
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",0
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",0.8
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",0
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",8.02
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",13.9
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",0
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",1.5
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",6.4
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",5.4
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",6.01
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",12
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",0
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",14.21
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",0
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",4.71
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",9.8
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",8
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",0
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",8.5
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",2.11
-102.586389,20.253889,MICH,CUUMC,"Cumuato, Mich.",7.2
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",0
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",2.11
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",16.5
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",12.6
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",14
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",2.01
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",9
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",7.4
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",0
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",0
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",0
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",7.41
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",6.01
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",19.8
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",1.5
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",6.9
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",3
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",4.2
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",0.1
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",1.3
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",13.5
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",4.4
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",12
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",4.5
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",17
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",1.2
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",2
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",5.9
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",11.5
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",17.9
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",11.9
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",11.4
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",3.5
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",10
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",2.5
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",0.52
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",0
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",0
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",1
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",0.4
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",0.01
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",0
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",0
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",1
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",0
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",7.05
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",0.4
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",0
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",1
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",0
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",0.2
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",0.5
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",0
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",0
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",0
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",0
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",0.01
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",0
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",0
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",0
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",1
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",0
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",0
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",0
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",0
-99.078889,18.950833,MOR,TEPOZTLAN,"Tepoztlán, Mor. SMN*",0
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",0
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",0.01
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",0
-99.241667,19.054167,MOR,TMAMR,"Tres Marías, Mor.",0
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",0.4
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",0.7
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",0
-99.233333,18.983333,MOR,UAEMR,"Escuela de Biología Uaem, Mor.",0
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",0.01
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",0.01
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",0
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",3.53
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",14.2
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",13.21
-104.500556,21.942778,NAY,CHAPALAGANACFE,"Chapalagana, Nay. CFE*",0.2
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",9.7
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",16.4
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",21.51
-106.536944,21.629722,NAY,ISLASMARIASmar,"Islas Marías, Nay. SEMAR*",10.93
-104.298056,21.038889,NAY,IXTLANRIO,"Ixtlán del Río, Nay. SMN*",60.25
-104.514444,22.250556,NAY,JESUSMARIACFE,"Jesús María, Nay. CFE*",0.1
-104.516944,22.250833,NAY,JMANR,"Jesús María, Nay.",14.12
-105.254167,22.377778,NAY,PAJNR,"Pajaritos, Nay.",8.99
-105.211667,22.119722,NAY,ROMNR,"Rosamorada, Nay.",2.5
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",12.5
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",24.91
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",59.52
-99.911667,24.321944,NL,ASCNL,"La Ascensión, N.L.",74.51
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",31.11
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",37.8
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N.L.",47.41
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",37.8
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",22.6
-99.746944,27.699167,NL,COLOMBIA,"Colombia, N.L. SGT*",305.5
-99.399722,24.9375,NL,CPRNL,"José López Portillo, N.L.",37.6
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",44.6
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",25.21
-100.172778,23.676389,NL,DARNL,"Doctor Arroyo, N.L.",58.01
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",16.01
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",66.6
-100.128056,25.428056,NL,LBCNL,"Rodrigo Gómez, N.L.",26.6
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",14.52
-99.196667,26.022222,NL,MDRNL,"Madero, N.L.",28.81
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",33.01
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",61.02
-100.304722,25.733611,NL,OBSNL,"Observatorio de Monterrey, N.L.",25.2
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",42.5
-100.372222,27.429167,NL,PSANL,"Salinillas, N.L.",2.5
-100.240278,25.856944,NL,RADIOSONDEOMTY,"Radiosondeo, Monterrey N.L. SGT*",28.25
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",15.8
-100.308333,25.7325,NL,TOPOCHICO,"Topo Chico Monterrey, N.L. SGT*",260.25
-99.777778,23.981389,NL,ZRGNL,"Zaragoza, N.L.",44
-96.53,17.43,OAX,ATEOX,"Atepec, Oax.",0.01
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",10.1
-96.721667,17.069722,OAX,BAEOX,"Base Aérea, Oax.",0.5
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",0
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",84.71
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",0
-96.388889,18.1525,OAX,DPSOX,"Dique Pescaditos, Oax.",41.53
-95.374444,16.434722,OAX,EMAOX,"El Marqués, Oax.",0
-97.776111,17.806667,OAX,HLOOX,"Observatorio de Huajuapan de León, Oax.",0.6
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",0
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",101.52
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Juárez, Oax.",0
-95.2,16.6,OAX,KM1OX,"km 33+190, Oax.",0
-96.905556,18.210556,OAX,LCAOX,"La Carbonera, Oax.",3
-95.3,16.4,OAX,LPIOX,"Las Pilas, Oax.",0
-95.483333,17.45,OAX,MAROX,"María Lombardo, Oax.",38.85
-97.249167,17.436667,OAX,NOCHISTLAN,"Nochixtlán, Oax. SMN*",0.4
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",0.5
-96.7,17.001389,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",0.6
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",0
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",15.64
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca Pacífico Sur PIAE, Oax.",0
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto Angel, Oax.",0
-95.916667,17.733333,OAX,RMLOX,"Río Manso Lalana, Oax.",80.91
-97.725,16.102778,OAX,RVEOX,"Río Verde, Oax.",0
-95.226667,16.161944,OAX,SALINACRUZob,"Observatorio de Salina Cruz, Oax. SMN*",0
-95.2,16.183333,OAX,SCROX,"Observatorio de Salina Cruz, Oax.",0
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",84.8
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",2.01
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",51.27
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",0
-96.412222,18.232222,OAX,TEMOX,"Presidente Alemán, Oax.",7.5
-95.6,16.416667,OAX,TEQOX,"Tequisistlán, Oax.",0
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",53.65
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",97.84
