LON,LAT,EDO,CLAVE,ESTACION,sep-24
-99.17,19.262778,DF,SPEDROMARTIR,"San Pedro Mártir, Cd. de Méx. SEGIAGUA",235.84
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",119.93
-99.196667,19.403611,DF,TACUBAYAob,"Observatorio de Tacubaya, Cd. de Méx. SMN*",164.27
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",207.39
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",315.95
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",220.72
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",101.86
-99.079444,19.282778,DF,TLAHUAC,"San Pedro Tláhuac, Cd. de Méx. SEGIAGUA",119.93
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",221.48
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",244.87
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",140.06
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",231.25
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",239.35
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",211.27
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",374.07
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",94.25
-99.181111,19.3475,DF,UNIVERSIDADDF,"Universidad, Cd. de Méx. SEGIAGUA",184.07
-99.245833,19.274167,DF,ZACATON,"Zacatón, Cd. de Méx. SEGIAGUA",281.75
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",16.4
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",117.02
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",34.51
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",59.8
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",16.03
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",49.2
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",140.02
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",24.53
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",93.02
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",174.61
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",57.8
-104.75,23.516667,DGO,LBYDR,"Las Bayas, Dgo.",171.8
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",39.94
-106.7,25.35,DGO,LHRDR,"La Huerta, Dgo.",48.5
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",1
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",207.02
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",162.8
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",42.02
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",114.03
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",48.81
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",133.51
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",103.01
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",80.5
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",88
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",57
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",28.01
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",55.01
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",27.97
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",24.26
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",31.06
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",41.4
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",55.01
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",68.4
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",113.53
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",34.52
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",80
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",62.01
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",1616.7
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",641
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",267.3
-99.631111,17.178611,GRO,AGUASALADACFE,"Agua Salada, Gro. CFE*",567.4
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",312.9
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",295.4
-100.668611,18.357778,GRO,ALTAMIRANOCFE,"Ciudad Altamirano, Gro. CFE*",305.1
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",102.21
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",649.3
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",1032.4
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",453
-100.658333,18.350556,GRO,CA2GR,"Ciudad Altamirano, Gro. SMN*",217
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",324.8
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",257
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",745.5
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",672.4
-99.5,17.55,GRO,CHILPANCINGOob,"Observatorio de Chilpancingo, Gro. SMN*",214
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",487
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",699.2
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",1105.3
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",788
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",329.72
-99.589722,17.157778,GRO,ELPUENTECFE,"El Puente, Gro. CFE*",873.6
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",845.5
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",305.1
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",291.5
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",227.02
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",350.1
-99.233611,16.758333,GRO,LASVIGASGRO,"Las Vigas, Gro. SMN*",1265.6
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",67
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",1375
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",253.6
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",532.5
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",616.8
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",364
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",276.6
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",1072.4
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",130.9
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",516.1
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",724.8
-99.591667,17.938889,GRO,PUENTEMEZCALCFE,"Puente Mezcala, Gro. CFE*",196.8
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",1061.8
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",155.6
-101.750278,18.273611,GRO,SANANTONIOCFE,"San Antonio, Gro. CFE*",291.6
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",420.8
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",727.1
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",326.53
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",1399
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",472.4
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",313.9
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",466.5
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",210.7
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",577.4
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",440
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",219.6
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",163.5
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",540.4
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",637.9
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",605.6
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",107.41
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",125.08
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",173.53
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",95.25
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",119.01
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",164.06
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",193
-100.816667,20.833333,GTO,BEGGJ,"La Begoña hidrométrica, Gto.",87.74
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",90.91
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",135
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",74.5
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",126.5
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",220.1
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",147
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",86.75
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",87.32
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",79.41
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",178.06
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",144.36
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",119.01
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",72.51
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",27.432
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",249.01
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",129.82
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",90.74
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",144.25
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",102.61
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",137.61
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",153.51
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",111.02
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",203
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",121
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",82
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",52.92
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",86
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",142.24
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",31.3
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",156.82
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",101.4
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",135
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",190.9
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",134.66
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",115.07
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",103.91
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",58.65
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",109.8
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",146.34
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",147.51
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",179
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",104.81
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",284.51
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",300.2
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",249.01
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",374.2
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",198
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",91.4
-98.466111,19.728611,HGO,ITESAAPAN,"ITESA Apan, Hgo. SMN*",62.4
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",93.3
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",138.7
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",148.22
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",123.51
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",167.02
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",112.1
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",86.03
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",74.8
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",80.04
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",121.72
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",418.9
-99.348333,20.056944,HGO,TLRHD,"Tula Las Rosas, Hgo.",88.62
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",7.8
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",211
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",55.6
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",78.93
-103.591111,20.424444,JAL,ACTJL,"Acatlán, Jal.",66.6
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",124
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",113.23
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",135.83
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",123.04
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",53.5
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",65.5
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",207.2
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",233.17
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",377.01
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",440
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",588.98
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",56.6
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",194.51
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",206.01
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",71.33
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",392.72
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",73.81
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",108.41
-102.976111,20.681389,JAL,EGCJL,"Ing. Elías González Chávez, Jal.",86.63
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",236.42
-102.705,21.037222,JAL,ESLJL,"El Salto, Jal.",43.5
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",110.7
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",85.16
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",158.91
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",197.42
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",109.01
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",143.86
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",211.33
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",79.8
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",139.8
-105.206667,20.728611,JAL,LDBJL,"La Desembocada, Jal.",196.5
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",156.6
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",121.91
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",239.53
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",92.2
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",94.6
-103.322778,20.286667,JAL,PBRJL,"Piedra Barrenada, Jal.",90.93
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",78.9
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",91.3
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",97
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",123.8
-103.37,19.5625,JAL,QUTJL,"Quito, Jal.",262.5
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",83.8
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",8.13
-104.59,20.252222,JAL,RODJL,"El Rodeo, Jal.",228.7
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",134.31
-103.8575,20.509167,JAL,SALJL,"El Salitre, Jal.",63.45
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",75.9
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",134.31
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",120.2
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",196.6
-103.34,19.856111,JAL,SNGJL,"San Gregorio, Jal.",345
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",88.11
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",125.52
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",112.2
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",42.5
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",142.45
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",131.49
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",169.82
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",48.2
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",69.81
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",48
-102.729444,20.395278,JAL,ZULJL,"Zula río, Jal.",229.8
-99.440556,18.861389,MEX,ALAMEDA1,"Alameda 1, Méx. FENIX*",257.9
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",238.8
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",304.2
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",92.15
-99.866667,19.783333,MEX,ATLMX,"Atlacomulco, Méx. SMN*",138.64
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",255.3
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",270.75
-100.436389,18.781111,MEX,BEJMX,"Bejucos, Méx.",228.3
-99.52,19.566389,MEX,CCAMX,"Cerro Catedral, Méx. SMN*",189.97
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",320.5
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",109.53
-98.885,19.485833,MEX,CHAPINGODF,"Chapingo, Méx. SEGIAGUA",3.5
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",162.92
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",147.82
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",266.4
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",144.1
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",156.7
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",199.8
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",202.1
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",212.02
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",207.8
-99.252222,19.635556,MEX,GDLMX,"Sierra de Guadalupe, Méx.",81
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",94.37
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",92.56
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",140.84
-100.240833,19.176111,MEX,IXTAPANTONGOCFE,"Ixtapantongo, Méx. CFE*",176.4
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",156.8
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",165.42
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",104.25
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",238.61
-99.250833,19.633333,MEX,LDEGUADALUPE,"Lago de Guadalupe, Méx. SEGIAGUA",1.75
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",215.03
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",248.41
-99.151944,19.611667,MEX,NTQMX,"Nuevo túnel de Tequixquiac, Méx.",95.81
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",318.46
-99.234722,19.475833,MEX,PBRIOHONDO,"Panta de Bombeo Río Hondo, Méx. SEGIAGUA",209.25
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",268.34
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",147.82
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",106
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",162.38
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",328.5
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",354
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",204.72
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",224.01
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",271.2
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",52.07
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",246
-99.0425,19.616111,MEX,POZOGRANCANAL,"Pozo Gran Canal, Méx. SEGIAGUA",168.25
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",77.2
-99.267222,19.5225,MEX,PRESAMADINDF,"Madín, Méx. SEGIAGUA",286.25
-99.293611,19.4575,MEX,PRESATOTOLICA,"Presa Totolica, Méx. SEGIAGUA",249.5
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",301.5
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",164.63
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",74.91
-99.703889,19.465556,MEX,SB2MX,"San Bernabé, Méx.",141.8
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",176.3
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",456.2
-98.871389,19.191389,MEX,SLAMECAII,"San Luis Ameca 2, Méx. SEGIAGUA",118.25
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",127.03
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",239
-98.873056,19.284722,MEX,SLCHALCO,"San Luis Chalco, Méx. SEGIAGUA",91.75
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",289
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",277.3
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",113
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",0
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",226.92
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",263.21
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",225.32
-100.053056,19.058056,MEX,TMSMX,"Temascaltepec, Méx.",357.5
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",69
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",235.8
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",190.22
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",171.69
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",189.4
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",106.15
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",131.03
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",232.2
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",296.71
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",0
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",300.8
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",213.62
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",141.5
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",117.81
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",4.4
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",249.5
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",244
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",400.2
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",149.63
