LON,LAT,EDO,CLAVE,ESTACION,dic-13
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca Pacífico Sur PIAE, Oax.",0
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto Angel, Oax.",8.9
-95.916667,17.733333,OAX,RMLOX,"Río Manso Lalana, Oax.",93.9
-97.725,16.102778,OAX,RVEOX,"Río Verde, Oax.",0
-95.2,16.183333,OAX,SCROX,"Observatorio de Salina Cruz, Oax.",1.5
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",130
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",6.01
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",38.51
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",0
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",38.84
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",109.61
-94.833333,16.45,OAX,UHGOX,"Unión Hidalgo, Oax.",0
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",135.14
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",17.4
-95.93,17.15,OAX,ZACOX,"Zacatepec, Oax.",140.55
-97.418056,19.45,PUE,ACHPB,"Alchichica, Pue.",8.7
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",10.6
-98.055,18.277222,PUE,ADOPB,"Acatlán de Osorio, Pue.",2.8
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",17.2
-98.148056,20.033056,PUE,AHUPB,"Ahuazotepec, Pue.",16.5
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",40.9
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",8.5
-97.881111,20.385833,PUE,AVCPB,"Ávila Camacho, Pue.",23.03
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires CFE, Pue.",42.38
-98.108611,18.9125,PUE,BDDPB,"Manuel Ávila Camacho, Pue.",13.71
-97.441667,18.983889,PUE,CDSPB,"Ciudad Serdán, Pue.",0
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",12.01
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",5
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",10.4
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",1.2
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",6
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",42.9
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",2.51
-98.059444,19.093056,PUE,CPLPB,"Capulac, Pue.",15
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",156.32
-98.275556,18.966111,PUE,ECHPB,"Echeverría, Pue.",11.01
-98.404722,18.187222,PUE,ELFRAILECFE,"El Fraile, Pue. CFE*",3.2
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",27.01
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",12.5
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",66.84
-98.72,18.039722,PUE,IXCAMILPACFE,"Ixcamilpa, Pue. CFE*",3.7
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitlán, Pue.",27.12
-98.466389,18.610833,PUE,IZMPB,"Izúcar de Matamoros, Pue.",6
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",30
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",8.51
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",89.42
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",34.7
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",35.06
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",33
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",0
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",52.3
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",10.3
-97.616667,19.25,PUE,QUIPB,"Quimixtlán, Pue.",53.52
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo, Pue.",137.51
-98.22,19.113056,PUE,SCRPB,"San Cristóbal Caleras, Pue.",11.31
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",22.05
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",75.63
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",21.5
-97.486389,19.952778,PUE,STLPB,"Sontalaco CFE, Pue.",58.39
-97.7925,20.004444,PUE,TDRPB,"Tepango de Rodríguez, Pue.",90.01
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",3.8
-97.395556,18.479167,PUE,TEHPB,"Tehuacán, Pue.",0.01
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",0
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",20.55
-97.9475,20.21,PUE,TEPPB,"Tepexic, Pue.",29.1
-97.36,19.815278,PUE,TEZPB,"Teziutlán, Pue.",64.94
-96.835833,18.405,PUE,TLPPB,"Tlacotepec de Díaz, Pue.",62.02
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",16.01
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",37.31
-98.050833,20.176389,PUE,UDSPB,"Universidad de la Sierra, Pue.",68.63
-97.668056,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",46.4
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Juárez, Pue.",64.85
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",54.8
-97.011389,18.332222,PUE,ZOQPB,"Zoquitlán, Pue.",122
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",60.01
-100.080278,20.418611,QRO,CNSQT,"Constitución de 1917, Qro.",21.7
-100.283056,20.389444,QRO,HUIQT,"Huimilpan, Qro. SMN*",16.65
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",23.3
-99.169167,21.499167,QRO,SGORDAI,"Sierra Gorda 1, Qro. SMN*",66.2
-100,20.3625,QRO,SJSQT,"San José, Qro.",19.2
-87.835556,18.28,QROO,AXCALAK,"Arrecifes Xcalak, Q. Roo SMN*",174.4
-86.820278,21.156667,QROO,CANQR,"Cancún, Q. Roo",389.52
-88.3275,18.500556,QROO,CHETUMALob,"Observatorio de Chetumal, Q. Roo SMN*",100.8
-87.300556,18.755556,QROO,CHINCHORROmar,"Banco Chinchorro, Q. Roo SEMAR*",1131.29
-88.3275,18.500556,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo",95.91
-86.775833,21.074444,QROO,CNCQR,"Cancún Radar, Q. Roo SMN*",279.62
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo",170.6
-88.045,19.575556,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo",80.8
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo",291.1
-106.654167,24.047222,SIN,ACTSI,"Acatitán, Sin.",9.9
-109.183333,25.916667,SIN,AHMSI,"Ahome, Sin.",11.5
-107.383333,25.090278,SIN,AL2SI,"El Varejonal hidrométrica, Sin.",2
-108.7,25.7,SIN,ARCSI,"Adolfo Ruiz Cortines, Sin.",19
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",1.01
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",23.01
-107.4,24.816667,SIN,CLCSI,"Culiacán, Sin.",2.8
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",40.5
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",19.5
-108.3275,26.103056,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",31.5
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidrométrica de Gustavo Díaz Ordaz, Sin.",33
-108.091667,25.469444,SIN,GMCSI,"Guamúchil, Sin.",40.5
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",8.2
-107.225,25.344444,SIN,GTNSI,"Guatenipa, Sin.",47.01
-109.301111,25.966111,SIN,HDZSI,"Higuera de Zaragoza, Sin.",12.1
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",5.4
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",17.5
-106.807222,24.571667,SIN,JLPSI,"José López Portillo, Sin.",18
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",62.5
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de Domínguez, Sin.",32.5
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",10
-108.35,26.904167,SIN,LD2SI,"Huites hidrométrica, Sin.",61.5
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",61.5
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",15.5
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatlán, Sin.",28.7
-107.188056,24.251111,SIN,OBISPO,"Obispo, Sin. SMN*",0
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiacán, Sin.",3.3
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",21.1
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",16
-107.756111,25.124722,SIN,RAVSI,"Estación Rancho Viejo, Sin.",2
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",24
-107.843333,25.485556,SIN,SANJUAN,"San Juan, Sin. SMN*",46.2
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",0.01
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",19.5
-107.8425,25.486667,SIN,SJNSI,"San Juan, Sin.",16.7
-107.1,24.45,SIN,SLRSI,"San Lorenzo, Sin.",5
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaíno, Sin.",17
-107.158333,24.813889,SIN,SN2SI,"Sanalona hidrométrica, Sin.",13.7
-107.139444,24.800556,SIN,SNLSI,"Sanalona, Sin.",13.7
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",27.3
-105.847222,23.088333,SIN,TORSI,"Las Tortugas, Sin.",40.6
-107.059722,24.751111,SIN,VINSI,"Vinoramas, Sin.",23
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",11.5
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",102
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",100.6
-99.030833,21.979722,SLP,CDVALLES,"Ciudad Valles, S.L.P. SMN*",74
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",82
-100.283056,22.431667,SLP,CTSSL,"Cerritos, S.L.P.",45.5
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",85.2
-100.820556,21.88,SLP,IVGSL,"Valentín Gama, S.L.P.",39.31
-98.5575,21.965833,SLP,LASADJUNTASGN,"Las Adjuntas, S.L.P. SGT*",77.6
-100.665833,23.6475,SLP,MA2SL,"Matehuala, S.L.P. SMN*",5.84
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",87.3
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",81.2
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",74.7
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",133.2
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",41.4
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya, S.L.P.",47
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",102.3
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",95.1
-99.995,21.931389,SLP,RVDSL,"Observatorio de Río Verde, S.L.P.",56.1
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",51.8
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis Potosí, S.L.P.",47.7
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",18.5
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",56.4
-98.773333,22.003611,SLP,TMISL,"Observatorio de Tamuín, S.L.P.",115.41
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",37.4
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",8
-111.834444,30.714444,SON,ALTSO,"Observatorio de Altar, Son.",25.2
-109.8925,27.8225,SON,AOBSO,"Alvaro Obregón, Son.",5.52
-109.106667,27.226111,SON,ARCSO,"Adolfo Ruiz Cortines, Son.",16.81
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",56
-110.92,29.076667,SON,ARLSO,"Abelardo Rodríguez Luján, Son.",6.4
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",15.7
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",9.11
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",30.5
-109.666667,26.95,SON,BSCSO,"Basconcobe, Son.",3
-109.968333,27.3,SON,C1CSO,"Calle Mil Doscientos y Canal Bajo, Son.",19
-110.013056,27.483889,SON,C2CSO,"Calle Doscientos y Canal Bajo, Son.",6.53
-109.979722,27.410278,SON,C6CSO,"Calle Seiscientos y Canal Bajo, Son.",12.51
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",24.5
-109.904444,27.776667,SON,CHCSO,"Chiculi, Son.",6.11
-111.516389,30.873333,SON,CHTSO,"Cuauhtémoc, Son.",0
-109.492222,27.011944,SON,CINSO,"Casa del Ciano, Son.",13.71
-110.736389,29.472222,SON,CJNSO,"El Cajón, Son.",11.3
-109.931944,27.496389,SON,COBSO,"Ciudad Obregón, Son.",9.81
-110.180278,27.300556,SON,CP1SO,"Calle Cuatro y Prolongación Doce, Son.",13.6
-110.248611,27.425556,SON,CP6SO,"Calle Cuatro y Prolongación Seis, Son.",5.02
-109.636944,27.244167,SON,CRCSO,"Cárcamo, Son.",21
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",24.9
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",7
-109.629167,26.906944,SON,ETCSO,"Etchojoa, Son.",13
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",8.8
-110.93,29.078333,SON,HERMOSILLOob,"Observatorio de Hermosillo, Son. SMN*",10.4
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",7.7
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",9.2
-109.904167,27.713056,SON,HORSO,"Hornos, Son.",6.01
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",61
-109.630556,26.822778,SON,HTBSO,"Huatabampo, Son.",8
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",10.5
-109.701944,26.801944,SON,JPRSO,"Júpare, Son.",4.01
-109.6,27.1,SON,K10SO,"km 108 de Canal Alto, Son.",8
-109.896389,27.706667,SON,K14SO,"km 14 de Canal Alto, Son.",8.41
-109.9,27.78,SON,K20SO,"km 20, Son.",9.5
-108.8725,27.642222,SON,K25SO,"km 25 de Canal Alto, Son.",5.02
-109.346111,27.227778,SON,K38SO,"km 38, Son.",3
-109.873889,27.560278,SON,K39SO,"km 39 de Canal Alto, Son.",16.51
-109.845,27.436389,SON,K58SO,"km 58 de Canal Alto, Son.",13
-109.858611,27.354444,SON,K68SO,"km 68 de Canal Alto, Son.",22
-109.6,27.1,SON,K81SO,"km 81 de Canal Alto, Son.",8
-109.933333,27.483333,SON,K91SO,"km 91 de Canal Alto, Son.",27
-109.378889,30.437778,SON,LCDSO,"Lázaro Cárdenas, Son.",5.7
-109.710833,26.878611,SON,LNDSO,"Lindero, Son.",5
-109.402222,26.806667,SON,MMNSO,"Mumuncuera, Son.",7.81
-109.542778,27.076944,SON,NCHSO,"Nachuquis, Son.",2
-109.6875,30.374444,SON,NCZSO,"Observatorio de Nacozari, Son.",26.7
-110.936667,31.267222,SON,NNRSO,"El Nainari, Son.",6.52
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",15.01
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",22.6
-109.083333,29.433333,SON,PDNSO,"Paso Nácori, Son.",43.6
-109.642222,28.976667,SON,PECSO,"Plutarco Elías Calles, Son.",19.5
-109.930278,27.598333,SON,PFDSO,"Porfirio Díaz, Son.",7.01
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo Félix Valdés, Son.",13.71
-109.086111,29.419722,SON,PNACORICFE,"Paso Nácori, Son. CFE*",18.5
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",41.1
-112.1,30.697778,SON,PTQSO,"Pitiquito, Son.",19
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",0.04
-110.570556,29.710556,SON,RAYSO,"Rayón, Son.",10
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",77.31
-109.571667,26.878889,SON,SE2SO,"Sebampo, Son.",7.01
-110.246944,27.413056,SON,SI2SO,"San Ignacio, Son.",3
-110.348333,28.713333,SON,SJPSO,"San José de Pimas, Son.",22.01
-109.453333,26.918333,SON,SNHSO,"Sinahuiza, Son.",8.51
-109.623611,27.025833,SON,SPESO,"San Pedro, Son.",16
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",19
-109.358333,27.171111,SON,TESSO,"Tesia, Son.",16.4
-109.531667,29.534722,SON,TPCSO,"Tepache, Son.",29.42
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",60.2
-110.289722,27.643611,SON,VCMSO,"Vícam, Son.",8.42
-109.841944,27.125556,SON,VJZSO,"Villa Juárez, Son.",12
-108.927778,28.371389,SON,YCRSO,"Yécora, Son.",45.8
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",441.5
-91.491944,17.425556,TAB,BOCADELCERRO,"Boca del Cerro, Tab. SGT*",419
-93.376389,18.001111,TAB,CARTB,"Cárdenas, Tab.",304
-91.229167,17.289722,TAB,CUSUMACINTA,"Cañón Usumacinta, Tab. SMN*",237.2
-91.785278,17.857222,TAB,EMILIANOZAPATA,"Emiliano Zapata, Tab. SGT*",62.5
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",599.8
-91.75,17.75,TAB,EZATB,"Emiliano Zapata, Tab.",74.4
-93,17.975,TAB,GONTB,"González, Tab.",649.5
-93.066667,17.966667,TAB,GONZALEZ,"González, Tab. SGT*",543.2
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",569.6
-92.929444,17.98,TAB,OBSTB,"Observatorio de Villahermosa, Tab.",529.6
-93.33,18.42,TAB,PARAISO,"Paraíso, Tab. SMN*",487.5
-92.646389,18.406389,TAB,PCENTLA,"Pantanos de Centla, Tab. SMN*",723
-93.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",526
-92.877222,18.010833,TAB,PORVENIR,"Porvenir, Tab. SGT*",317.8
-92.976944,17.980278,TAB,POSTA,"La Posta, Tab. SGT*",257.7
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",1001.5
-93.275556,17.996944,TAB,SAMTB,"Samaria, Tab.",350.52
-93.861944,18.295,TAB,SANCHEZMAG,"Sánchez Magallanes, Tab. SGT*",587
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",290
-92.778611,17.456944,TAB,TAPTB,"Tapijulapa, Tab.",849.2
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",999.01
-97.925556,22.3875,TAMP,ALTAMIRAob,"Observatorio de Altamira, Tamps. SMN*",94.2
-97.926944,22.386111,TAMP,BALTP,"Bombas Altamira, Tamps.",79.02
-99.123056,24.080556,TAMP,BR1TP,"El Barretal Uno, Tamps.",117.02
-99.215,24.1025,TAMP,BRRTP,"El Barretal, Tamps.",115.43
-98.5975,26.238056,TAMP,CDOTP,"S J 2 18 Ciudad Díaz Ordaz, Tamps.",119.33
-98.983056,22.744444,TAMP,CIUDADMANTE,"Ciudad Mante, Tamps. SMN*",85
-98.8,26.25,TAMP,CMGTP,"S J 2 11 Camargo, Tamps.",111.84
-99.148611,26.430556,TAMP,CMRTP,"Mier, Tamps.",109.23
-97.817778,25.966389,TAMP,CONTP,"Control, Tamps.",93.49
-99.166667,23.716667,TAMP,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",118.22
-99.1875,23.730278,TAMP,CVTTP,"Ciudad Victoria, Tamps.",115.46
-99.078611,23.384444,TAMP,ENNTP,"La Encantada, Tamps.",94.1
-98.691667,22.605,TAMP,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",36.5
-99.170556,26.560278,TAMP,FLCTP,"Internacional Falcón, Tamps.",51
-99.233611,26.408889,TAMP,LBLTP,"Derivadora Las Blancas, Tamps.",108.82
-99.120556,22.852778,TAMP,LSRTP,"La Servilleta, Tamps.",120.51
-99.551944,24.567778,TAMP,MAGTP,"Magueyes, Tamps.",157.5
-97.433333,25.833333,TAMP,MATTP,"Matamoros, Tamps.",90.04
-97.844167,22.283889,TAMP,MDRTP,"Madero, Tamps.",115.4
-99.040833,26.374167,TAMP,MGATP,"S J 1 2 Miguel Alemán, Tamps.",104.23
-98.705556,22.795833,TAMP,MGSTP,"Magiscatzín Dos, Tamps.",59.91
-99.434444,24.2525,TAMP,MHGTP,"Miguel Hidalgo, Tamps.",119.51
-98.925556,26.204722,TAMP,MRGTP,"Marte Rodolfo Gómez, Tamps.",119.02
-98.903611,24.043889,TAMP,PADTP,"Padilla, Tamps.",120.22
-97.8,25.8,TAMP,PANTP,"Pueblo Anáhuac, Tamps.",100.36
-98,25.966667,TAMP,RIBTP,"Río Bravo, Tamps.",129.52
-98.285833,26.079722,TAMP,RYATP,"S J 3 42 Reynosa, Tamps.",133.42
-98.883333,26.166667,TAMP,RYNTP,"S J 2 9 Reynosa, Tamps.",133.42
-98.869444,22.784444,TAMP,SDATP,"Saca de Agua, Tamps.",85.93
-98.7875,23.084167,TAMP,SGBTP,"San Gabriel, Tamps.",69.21
-98.208889,23.762222,TAMP,SLMTP,"Observatorio de Soto la Marina, Tamps.",138.01
-98.791389,22.943889,TAMP,SLZTP,"Lic. Emilio Portes Gil, Tamps.",69
-97.876111,22.238333,TAMP,TMPTP,"Sistema Lagunario del Río Tamesí, Tamps.",113.2
-98.421944,22.413611,TAMP,TMSTP,"Tamesí, Tamps.",80.3
-97.804167,25.906111,TAMP,VCATP,"Villa Cárdenas, Tamps.",113.57
-97.8,25.7,TAMP,VHMTP,"Valle Hermoso, Tamps.",119.46
-99.488611,24.303889,TAMP,VILLAGRAN,"Villagrán, Tamps. SMN*",142.2
-98.131389,19.428611,TLAX,APITL,"Apizaco, Tlax.",19
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",20.8
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",15.1
-97.647222,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",3.5
-97.911111,19.315833,TLAX,HMTTL,"Huamantla, Tlax.",17.7
-98.246944,19.324722,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",11.2
-98.200556,19.556111,TLAX,SJATL,"San José Atlanga, Tlax.",9
-98.233333,19.316667,TLAX,TLAXCALAob,"Observatorio de Tlaxcala, Tlax. SMN*",11.6
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",3
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",18.01
-96.843889,19.695833,VER,ACAVC,"Acatlán, Ver.",31
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",6.31
-97.68,20.93,VER,ALAVC,"Alamo Temapache, Ver.",100.02
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",93.97
-95.4375,18.583333,VER,ARCVC,"Angel Rosario Cabada, Ver.",94.26
-96.944444,19.588889,VER,BANVC,"Banderilla, Ver.",83
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",42.95
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",5.7
-96.853611,18.563333,VER,CHMVC,"Chicomapa, Ver.",44.3
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras, Ver.",116.42
-97.878611,21.334444,VER,CITLALTEPEC,"Citlaltepec, Ver. SMN*",167.13
-97.545,21.068333,VER,CLHVC,"Chalahuite, Ver.",101.4
-94.406667,18.149722,VER,COATZACOALCOmar,"Coatzacoalcos, Ver. SEMAR*",259.74
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",36.33
-94.4,18.1,VER,COTVC,"Observatorio de Coatzacoalcos, Ver.",92.9
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",0.41
-96.647222,19.320278,VER,CRRVC,"Carrizal, Ver.",1.52
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",0
-97.399167,20.2575,VER,ESPVC,"El Espinal, Ver.",104.51
-96.158333,19.067222,VER,ETEVC,"El Tejar, Ver.",1.21
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",17.23
-98.459167,21.773611,VER,HGOVC,"El Higo, Ver.",103.6
-98.2875,21.194444,VER,HLSVC,"Los Hules, Ver.",103.4
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",28.91
-98.483333,20.533333,VER,HUYVC,"Huayacocotla, Ver.",57.5
-96.554167,19.404167,VER,IDOVC,"Ídolos, Ver.",1.01
-96.884444,19.604722,VER,INCVC,"Ingenio Concepción, Ver.",35.51
-97.2175,21.471667,VER,ISLALOBOSmar,"Isla Lobos, Ver. SEMAR*",103.44
-94.666667,17.95,VER,JALVC,"Jáltipan, Ver.",67.6
-95.033333,17.433333,VER,JCRVC,"Jesús Carranza, Ver.",59.11
-94.088889,17.873611,VER,JDCVC,"San José del Carmen, Ver.",250.5
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",73.91
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",408.01
-97.232778,18.928889,VER,LGRVC,"Loma Grande, Ver.",8
-96.972778,20.051944,VER,LIBVC,"Libertad, Ver.",96.91
-96.41,19.261389,VER,LOFVC,"Loma Fina, Ver.",0.01
-97.236944,18.925278,VER,LOMAGRANDE,"Loma Grande, Ver. SMN*",10.25
-94.913889,17.416667,VER,LPEVC,"Las Perlas, Ver.",57.8
-97.1,19.65,VER,LVRVC,"Las Vigas de Ramírez, Ver.",16.09
-97.048333,20.0675,VER,MDTVC,"Martínez de la Torre, Ver.",80.32
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",0
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",17.33
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",151.33
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",23.93
-98.503889,21.832222,VER,OLVVC,"El Olivo, Ver.",102.6
-97.1,18.85,VER,ORIZABAob,"Observatorio de Orizaba, Ver. SMN*",33.8
-97.1,18.85,VER,ORZVC,"Observatorio de Orizaba, Ver.",29.51
-94.3775,18.103611,VER,PB3VC,"Planta de bombeo 3 de La Cangrejera, Ver.",386.02
-94.193611,17.872778,VER,PCNVC,"Planta de bombeo 1 de La Cangrejera, Ver.",239.51
-97.814444,21.184444,VER,PEMVC,"El Moralillo, Ver.",63.6
-97.268333,19.545,VER,PEROTESMN,"Perote, Ver. SMN*",18.55
-97.238889,19.580556,VER,PERVC,"Perote, Ver.",21.21
-98.176667,22.06,VER,PNCVC,"Pánuco, Ver.",130.61
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",93.83
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",87.4
